Defeat( rafter , novak )
Defeat( sharapova , angelique kerber )
Defeat( makarova , radwanska )
Defeat( williams , serena williams )
Defeat( aliz cornet http://t.co/2ngq3zv9ln , http://t.co/2ngq3zv9ln )
Defeat( maria , serena )
Defeat( wickmayer , sam )
Defeat( razzano , virginie razzano )
Defeat( aliz cornet http://t.co/5pdzjipcp7 , http://t.co/5pdzjipcp7 )
Defeat( roche , tony roche )
Defeat( lucie , petra )
Defeat( vesely , gasquet )
Defeat( newzealand , petra )
Defeat( barty/dellacqua , date-krumm/zahlavova strycova )
Defeat( ivan lendl , murray )
Defeat( nadal , murray )
Defeat( gasquet , nick )
Defeat( ivanovic , serena )
Defeat( paes , tecau )
Defeat( halep , sharapova )
Defeat( aliz cornet http://t.co/l7mdaun2ro , http://t.co/l7mdaun2ro )
Defeat( roberta vinci , vinci )
Defeat( strycova , wozniacki )
Defeat( djokovic , roger federer )
Defeat( federer , roger )
Defeat( rt whoviansarah , andy )
Defeat( curren , kevin curren )
Defeat( raonic , eugenie bouchard )
Defeat( djokovic , becker )
Defeat( rubin , noah rubin )
Defeat( cornet , cornet )
Defeat( ptz , becker )
Defeat( rafa , roger )
Defeat( agu , roberto bautista agut )
Defeat( lisicki , bartoli )
Defeat( roger federer , novak )
Defeat( aliz cornet http://t.co/jpq35jj6yh , http://t.co/jpq35jj6yh )
Defeat( pioline , sampras )
Defeat( jo , stanislas wawrinka )
Defeat( annika , annika beck )
Defeat( kenny , kenny de schepper )
Defeat( sharapova , alison riske )
Defeat( jarryd , anders jarryd )
Defeat( paes , sania )
Defeat( mrac , oliver mrac )
Defeat( djokovic , roddick )
Defeat( niculescu , monica niculescu )
Defeat( milos , roger )
Defeat( hernych , jan hernych )
Defeat( john isner , felici )
Defeat( murray , david goffin )
Defeat( rosol , heather )
Defeat( tsonga espntennis , espntennis )
Defeat( bolelli , nishikori )
Defeat( strycova , barbora )
Defeat( wickmayer , ana konjuh )
Defeat( sharapova , djokovic )
Defeat( zahlavov , barbora zahlavov )
Defeat( got , baba )
Defeat( bouchard , roogenie bouchard )
Defeat( sock , jack sock )
Defeat( verdasco , matosevic )
Defeat( w. , serena w. )
Defeat( volandri , filippo volandri )
Defeat( peter doohan , doohan )
Defeat( david beckham , beckham )
Defeat( gasquet , querry )
Defeat( federer , nadal )
Defeat( lopez , john isner )
Defeat( tomlja , ajla tomlja )
Defeat( d , mller lu )
Defeat( aliz cornet http://t.co/3fflo3jfdi , http://t.co/3fflo3jfdi )
Defeat( sharapova , liski )
Defeat( aliz cornet http://t.co/4thuco7xo0 , http://t.co/4thuco7xo0 )
Defeat( isner , lopez )
Defeat( wawrinka , feliciano lopez )
Defeat( nadal , kyrigos )
Defeat( t , dimitrov )
Defeat( federer , getty )
Defeat( nick kyrgios http://t.co/5jdrnvpsf9 , http://t.co/5jdrnvpsf9 )
Defeat( lorenzi , paolo lorenzi )
Defeat( lisicki , ivanovic )
Defeat( safarova , kvitova )
Defeat( nick , nadal )
Defeat( gregor dimitrov , dimitrov )
Defeat( gonzalez , charlie passarell )
Defeat( sock , pospisil )
Defeat( golubev , djokovic )
Defeat( john , tim )
Defeat( becker , djokovic )
Defeat( zafa , da zafa )
Defeat( federer , heather watson )
Defeat( roger feder , feder )
Defeat( andy , dimitrov )
Defeat( shuai peng , konta )
Defeat( william , murray )
Defeat( becker , lleyton hewitt )
Defeat( rybarikova , belinda bencic )
Defeat( radwanska , yvonne meusburger )
Defeat( nadal , roger )
Defeat( tomlj , ajla tomlj )
Defeat( roger , kei )
Defeat( bryan , pospisil )
Defeat( morzova , olga morzova )
Defeat( serena , boyles )
Defeat( dimi , grigor dimi )
Defeat( nadal , rosol )
Defeat( isto , denis isto )
Defeat( lucic-baron , mirjana lucic-baron )
Defeat( tomljanovic , ajla tomljanovic )
Defeat( yvonne , yvonne meusburger )
Defeat( wawrinka , janowicz )
Defeat( maria sharapova , murray )
Defeat( it , dimitrov )
Defeat( lisicki , bouchard )
Defeat( falla , alejandro falla )
Defeat( golubev , getty )
Defeat( corne , alize corne )
Defeat( nadal , darcis )
Defeat( halep , eugenie bouchard )
Defeat( raonic , federer )
Defeat( bouchard , simona halep )
Defeat( vasek , bryan )
Defeat( williams , serena )
Defeat( gilles muller , a )
Defeat( halep , eugenie )
Defeat( busta , carreno busta )
Defeat( young , donald young )
Defeat( feder , milos raonic )
Defeat( http://t.co/oqqcpoockk , marketwatch http://t.co/oqqcpoockk )
Defeat( muller , roddick )
Defeat( aliz c , c )
Defeat( djokovic , murray )
Defeat( haase , robin haase )
Defeat( bou , eugenie bou )
Defeat( golubev , novak )
Defeat( andy , goffin )
Defeat( konta , johanna konta )
Defeat( nadal , rogie )
Defeat( ward , james ward )
Defeat( na , djokovic )
Defeat( mckinley , chuck mckinley )
Defeat( halep , bouchard )
Defeat( yanina wickmeyer , stosur )
Defeat( gulbis , roge )
Defeat( novak , roger federer )
Defeat( frank , frank #dancevic )
Defeat( toni nadal , nadal )
Defeat( jamie murray , broady )
Defeat( #nadal , rafael #nadal )
Defeat( sampras , gilad b )
Defeat( stepa , djokovic )
Defeat( #mahut , nicholas #mahut )
Defeat( david goffin , goffin )
Defeat( goffin , murray )
Defeat( jeremy chardy , chardy )
Defeat( federer , novak djok )
Defeat( raonic , regine tanaka )
Defeat( nick , roger federer )
Defeat( timea , timea bacsinszky )
Defeat( hantuchova , bouchard )
Defeat( djokovic , gilles simon )
Defeat( bednarek , tomasz bednarek )
Defeat( kvitov , bouchard )
Defeat( klizan , rafael nadal )
Defeat( ashe , jimmy connors )
Defeat( lleyton , michal przysiezny )
Defeat( eugeni , petra kvitova )
Defeat( nole , djokovic )
Defeat( and , simona hale )
Defeat( vesely , rafael nadal )
Defeat( zvonareva , vera zvonareva )
Defeat( konjuh , ana konjuh )
Defeat( tor , mara teresa tor )
Defeat( mikhail youzhny , ward )
Defeat( djokovic , mario cilic )
Defeat( aliz cornet http://t.co , http://t.co )
Defeat( shuai peng , peng )
Defeat( reister , julian reister )
Defeat( querry , sam querry )
Defeat( federer , joe liotine lifetimes )
Defeat( bouchard , cdn eugenie bouchard )
Defeat( tomic , berdych )
Defeat( pedro , josh sapwell )
Defeat( tim henman , mur )
Defeat( angelique kerber , kerber )
Defeat( djokovic , andrey golubev )
Defeat( murray , fred perry )
Defeat( querrey , tsonga )
Defeat( v , kristina schmiedlova )
Defeat( pasarell , charles pasarell )
Defeat( rola , kurumi nara )
Defeat( shuai peng http://t.co/e4rdqfuuc9 , http://t.co/e4rdqfuuc9 )
Defeat( azarenka , mirjana lucic )
Defeat( fedrer , rogrer fedrer )
Defeat( murray , novak djokovic )
Defeat( johanna konta , hantuchova )
Defeat( toby , federer )
Defeat( sou , nick kyrgios )
Defeat( nadal , rolf harris )
Defeat( shvedova , kr pliskova )
Defeat( watson , heather watson )
Defeat( sam stosur , stosur )
Defeat( jerzy janowicz , robredo )
Defeat( j murray/dellacqua , murray/dellacqua )
Defeat( nadal , rafa nadal )
Defeat( williams , djokovic )
Defeat( robert , nick kyrgios )
Defeat( andy murray , i )
Defeat( bro , bryan )
Defeat( nick kyrgios http://t.co/ougj1qfroa , http://t.co/ougj1qfroa )
Defeat( garbi , vandeweghe )
Defeat( andrew strauss , beckham )
Defeat( halep , zarina diyas )
Defeat( errani , sara errani )
Defeat( nadal , nick kyrigos )
Defeat( sharon , sharon fichman )
Defeat( h , alize cornet )
Defeat( leander paes , sania )
Defeat( venus , murray )
Defeat( safarova , ekaterina makarova )
Defeat( dimitri , nole )
Defeat( grigor dimitrov , dimitrov )
Defeat( federer , murry )
Defeat( hill , federer )
Defeat( safarova , julia goerges )
Defeat( ivanovic , lisicki )
Defeat( cibulkova , lucie safarova )
Defeat( navratilova , chris evert )
Defeat( nick kyrgios , a )
Defeat( daniellemcxs , stan wawrinka daniellemcxs )
Defeat( dolgopolov , alexandr dolgopolov )
Defeat( bautista-agut , andy murray )
Defeat( yanina wickmeyer http://t.co/z6fiitcfav , stosur )
Defeat( vesnina , zahlavov-strycova )
Defeat( tsurenko , simona halep )
Defeat( venus , petra )
Defeat( halep , lisicki )
Defeat( silverstone , lewis )
Defeat( dimitrov , novak djokovic )
Defeat( boris becker , becker )
Defeat( as , federer )
Defeat( klara koukalova , koukalova )
Defeat( aleksandra , aleksandra wozniak )
Defeat( tsonga , melzer )
Defeat( konjuh , wozniacki )
Defeat( anaivanovic , maddie )
Defeat( shuai peng http://t.co/iuaijeq2xt , http://t.co/iuaijeq2xt )
Defeat( novak , grigor dimitrov )
Defeat( gilles mller , mller )
Defeat( rafael nadal , nick )
Defeat( novak djokovic , roger )
Defeat( eltingh , mark petchey )
Defeat( tomic , caroline wozniacki )
Defeat( pospisil , jack sock )
Defeat( petra kvitova , serena )
Defeat( federer , rappler djokovic )
Defeat( koukalova , klara koukalova )
Defeat( andujar , pablo andujar )
Defeat( shuai , shuai peng )
Defeat( novak djokovic , dimitrov )
Defeat( tatishvili , ana tatishvili )
Defeat( victoria , victoria duval )
Defeat( djokovic , roger )
Defeat( jarkko , jarkko nieminen )
Defeat( bouchard , eugenie bouchard #eugeniebouchard )
Defeat( djoko , novak djoko )
Defeat( kvitova , djokovic )
Defeat( hingis-zvonareva , martina hingis-zvonareva )
Defeat( nishikori , euegnie bouchard )
Defeat( sanchez , federer )
Defeat( kerber , eugenie bouchard )
Defeat( gael monfils , vesely )
Defeat( murray , goffin )
Defeat( golubev , wimble )
Defeat( istomin , wawrinka )
Defeat( dutzee , lukasz kubot )
Defeat( cox , daniel cox )
Defeat( radek , paes-stepanek )
Defeat( edmund , kyle edmund )
Defeat( safarova , joe liotine lifetimes )
Defeat( djokovic , nadal )
Defeat( richie , federer )
Defeat( przysiezny , lleyton hewitt ma )
Defeat( qureshi , naomi broady )
Defeat( ivanovic , ana ivanov )
Defeat( wozniacki , broady )
Defeat( robredo , tommy robredo )
Defeat( george b , b )
Defeat( lajovic , dusan lajovic )
Defeat( kvitova , safarona )
Defeat( roger , roger federer )
Defeat( tomic , to )
Defeat( shuai peng http://t.co/1s8v7yjhen , http://t.co/1s8v7yjhen )
Defeat( aliz cornet http://t.co/ki6rnbbsgu , http://t.co/ki6rnbbsgu )
Defeat( aliz cornet http://t.co/cgajx63au0 , http://t.co/cgajx63au0 )
Defeat( koz , stefan koz )
Defeat( brisba , roger federer )
Defeat( saf , lucie saf )
Defeat( gael monfils , monfils )
Defeat( stephens , stosur )
Defeat( johanna , johanna larsson )
Defeat( andy , david goffin )
Defeat( kuznetsov , andrey kuznetsov )
Defeat( kyrgios , rafael nadal )
Defeat( murray , grigor )
Defeat( djoko , roger )
Defeat( torro-flor , virg )
Defeat( djokovic , pater )
Defeat( garrison , steffi graf )
Defeat( kvitova , eugenie bouchard )
Defeat( soler , silvia soler espinosa )
Defeat( konta , ward )
Defeat( pospisil , bryan )
Defeat( stosur , zimonjic )
Defeat( maria sharapova , a )
Defeat( roberto bautista agut , murray )
Defeat( wawrinka , stanislas wawrinka )
Defeat( zahlavova strycova , wozniacki )
Defeat( soler-espinosa , silvia soler-espinosa )
Defeat( sampras , pete sampras )
Defeat( simon , venus williams )
Defeat( nadal , messi )
Defeat( puetz , fognini )
Defeat( to , tobias kamke )
Defeat( andy murray , roger )
Defeat( tsonga , sam querrey )
Defeat( kyrgios , roger federer )
Defeat( murray , john lloyd )
Defeat( shazza , hev )
Defeat( iama , pedro iama )
Defeat( nadal , rafael nadal )
Defeat( riske , frisky riske )
Defeat( federer , novak djokovic of ser )
Defeat( tim , andy )
Defeat( rafael nadal , kaz )
Defeat( cor , alize cor )
Defeat( schiavone , ivanovic )
Defeat( halep , belinda bencic )
Defeat( andrey kuznetsov , ferrer )
Defeat( robredo , nadal )
Defeat( di , grigor di )
Defeat( shuai peng http://t.co/7ockd2bo4t , http://t.co/7ockd2bo4t )
Defeat( bouch , eugenie bouch )
Defeat( falungong , petra kvitova )
Defeat( agassi , roger )
Defeat( henman , murray )
Defeat( maria sharapova http://t.co/fjtktpfiei , http://t.co/fjtktpfiei )
Defeat( kyrigos , southgate )
Defeat( nadal , rafal nadal )
Defeat( kurumi , kurumi nara )
Defeat( kukushkin , rafael nadal )
Defeat( kvitova , murray )
Defeat( aliz cornet http://t.co/fs02n5ceau , http://t.co/fs02n5ceau )
Defeat( grisho , nick )
Defeat( dim , novak djokovic )
Defeat( gasquet , richard gasquet )
Defeat( a , bernard tomic )
Defeat( navratilova , hana mandlkov )
Defeat( vitas gerulai , krishnan )
Defeat( wozniak , aleksandra wozniak )
Defeat( wawrinka , roger )
Defeat( dimitrov , federer )
Defeat( flipkens , kirsten flipkens )
Defeat( shuai peng http://t.co/tua1ysuo4y , http://t.co/tua1ysuo4y )
Defeat( roger federer , federer )
Defeat( serena , sharapova )
Defeat( mannarino , pere riba )
Defeat( shuai peng http://t.co/yfoqzrfi1k , http://t.co/yfoqzrfi1k )
Defeat( yan , stosur )
Defeat( nadal , luka )
Defeat( petra kvitova , williams )
Defeat( prince will http://t.co/yjlfuq25vz , http://t.co/yjlfuq25vz )
Defeat( shuai peng http://t.co/lmajcmiq3k , http://t.co/lmajcmiq3k )
Defeat( perry , fred perry )
Defeat( nadal , lauren )
Defeat( rosberg , hamilton )
Defeat( djokovic , rodger federer )
Defeat( aliz cornet http://t.co/ei2i7sexy8 , http://t.co/ei2i7sexy8 )
Defeat( nick kyrgios , gasquet )
Defeat( stan , roger )
Defeat( murray , samantha murray )
Defeat( nole , kiri )
Defeat( mcenroe , john mcenroe )
Defeat( raonic , milos raonic )
Defeat( shuai peng http://t.co/rhe03antyy , http://t.co/rhe03antyy )
Defeat( rola , blaz rola )
Defeat( connors , becker )
Defeat( federer , flori )
Defeat( mcenroe , c. lewis )
Defeat( ferrer , david ferrer )
Defeat( nick kyrgios http://t.co/8bcmbdj6qq , http://t.co/8bcmbdj6qq )
Defeat( murray , nadal )
Defeat( zahlavova , barbora zahlavova strycova )
Defeat( nole , roger federer )
Defeat( murray , rafa )
Defeat( jill craybas , serena )
Defeat( au , victoria au )
Defeat( williams , venus wil )
Defeat( kirgiyos , nadal )
Defeat( grigordimitro , luke saville )
Defeat( kravchuk , konstantin kravchuk )
Defeat( lukasz , lukasz kubot )
Defeat( andy , lendl )
Defeat( johanna konta , peng )
Defeat( christina , novak djokovic )
Defeat( stakhovsky , sergiy stakhovsky )
Defeat( bryan , mike bryan )
Defeat( bouchard , lisicki )
Defeat( taylor , taylor townsend )
Defeat( kukushkin , sharapova trumps riske )
Defeat( aliz cornet http://t.co/wkdc8qworl , http://t.co/wkdc8qworl )
Defeat( kamke , tobias kamke )
Defeat( lisicki , shvedova )
Defeat( http://t.co/c14pj80llk , roger http://t.co/c14pj80llk )
Defeat( kalinda , becker )
Defeat( stephens , kirilenko )
Defeat( rafael , nick kyrgios )
Defeat( c , nick kyrgios )
Defeat( santiago giraldo , giraldo )
Defeat( kanepi , kaia kanepi )
Defeat( bautista , roberto bautista agut )
Defeat( naomi broady , wozniacki )
Defeat( dimitrov , andy )
Defeat( newcombe , stan smith )
Defeat( and , sab )
Defeat( tereza , tereza smitkova )
Defeat( bouchard , mike weir )
Defeat( bryan/peschke , bob bryan/peschke )
Defeat( sharapova , halep )
Defeat( grigor dimitrov , scot )
Defeat( rola , venus williams )
Defeat( rog , novak djokovic )
Defeat( aliz cornet http://t.co/jvweqft3u1 , http://t.co/jvweqft3u1 )
Defeat( kohlschreiber , murray )
Defeat( riath , strycova )
Defeat( kirilenko , sloane stephens )
Defeat( aliz cornet http://t.co/krtwf8vrrs , http://t.co/krtwf8vrrs )
Defeat( janowicz , somdev devvarman )
Defeat( yanina wickmeyer http://t.co/53bvjf3l5x , stosur )
Defeat( federer , dennis passa )
Defeat( bouchard , halep )
Defeat( zopp , gulbis )
Defeat( bouchard , kvitova )
Defeat( rosol , rafael nadal )
Defeat( mariasharapova , serena williams )
Defeat( na , mike dickson )
Defeat( davis , lauren davis )
Defeat( zahlavova , lucie safarova )
Defeat( simon , djokovic )
Defeat( williams , venus williams )
Defeat( zahalka , chris zahalka )
Defeat( wickmayer , janina wickmayer )
Defeat( aliz cornet http://t.co/e2tiqaavn2 , http://t.co/e2tiqaavn2 )
Defeat( novak , roddick )
Defeat( stepanek , federer )
Defeat( makarova , safarova )
Defeat( goffin , david goffin )
Defeat( murray , alex salmond )
Defeat( martina , pete sampras )
Defeat( querrey , jo-wilfried tsong )
Defeat( rafaelnadal , stevetignor )
Defeat( radwanska , radwanska )
Defeat( juncker , cam )
Defeat( federer , grigor )
Defeat( federer , davidgoldingart djocovic )
Defeat( lopez , isner )
Defeat( sorana cirstea , cirstea )
Defeat( williams , petra )
Defeat( przysiezny , lleyton hewi )
Defeat( kvitova , sugarpova kvitova )
Defeat( roger , novak )
Defeat( jovanoski , azarenka )
Defeat( kvitova , eugenie bouc )
Defeat( raonic , djokovic #sebheupdate )
Defeat( to , bouchard )
Defeat( kohlschreiber , igor sijsling )
Defeat( bartoli , marion bartoli )
Defeat( munter , lott )
Defeat( kukushkin , nadal )
Defeat( aliz cornet http://t.co/luor , http://t.co/luor )
Defeat( barbora zahlavoya strycova , strycova )
Defeat( murray , dimitrov )
Defeat( nadal , nick )
Defeat( federer , stan )
Defeat( nick kyrgios http://t.co/mjj60lziby , http://t.co/mjj60lziby )
Defeat( barbora zahlavoya strycova http://t.co/1f3ptjblsu , wozniacki )
Defeat( lisicki , murray )
Defeat( kohlschreiber , philipp kohlschreiber )
Defeat( zahla , barbora zahla )
Defeat( novak , rafa )
Defeat( caroline , caroline garcia )
Defeat( mauresmo , vaidisova )
Defeat( pospisil , vasek pospisil )
Defeat( raonic , djokovic )
Defeat( nadal , federer )
Defeat( djokovic , will roger federer )
Defeat( nadal , raonjc )
Defeat( roberto , roberto bautista agut )
Defeat( iva , lisicki )
Defeat( tennis-wimbledon , murray )
Defeat( ivanovic , ana ivanovic )
Defeat( li , li na )
Defeat( safarova , lucie safarova )
Defeat( doohan , boris becker )
Defeat( kyrgios , roger )
Defeat( nadal , kyrie eleison ev )
Defeat( murray , roger federer )
Defeat( pironkova , tzvetana pironkova )
Defeat( stan , roger federer )
Defeat( mcenroe , jimmy )
Defeat( goffin , andy murray )
Defeat( fisto , kit fisto )
Defeat( bouchard , serena williams )
Defeat( federer , jokovic )
Defeat( courier , jim courier )
Defeat( arbuthnott , xu )
Defeat( tsonga , novak djokovi )
Defeat( kyrgios , nick kyrgios )
Defeat( kvitova , thomas tolkien )
Defeat( puetz , fabio fognini )
Defeat( moulton-levy , megan moulton-levy )
Defeat( aliz cornet http://t.co/ezpii8lhul , http://t.co/ezpii8lhul )
Defeat( grigor dimitrov , otu )
Defeat( riske , maria sharapova )
Defeat( stosur , nenad zimonjic )
Defeat( aliz cornet http://t.co/klgnacogwk , http://t.co/klgnacogwk )
Defeat( nick kyrgios http://t.co/rubg9ppajl , http://t.co/rubg9ppajl )
Defeat( in , stefan kozlov )
Defeat( gulbis , sergiy stakhovsky )
Defeat( simon , andy )
Defeat( sania mirza , mirza )
Defeat( nadal , gilles muller )
Defeat( aliz , bouchard )
Defeat( konjuh , anna konjuh )
Defeat( dimitrov , wilshere )
Defeat( stanislas , stanislas wawrinka )
Defeat( murray , grigo )
Defeat( torro-flor , maria-teresa torro-flor )
Defeat( mueller , federer )
Defeat( purton , silverstone )
Defeat( and , james ward )
Defeat( gasquet , nick kyrgios )
Defeat( alize cornet , cornet )
Defeat( graf , davenport )
Defeat( peng , maria kirilenko )
Defeat( novotna , j novotna )
Defeat( angelique ke , ke )
Defeat( kvitova , eugenie http://t.co/nm8brhvrey )
Defeat( aliz cornet http://t.co/a5nbzovom1 , http://t.co/a5nbzovom1 )
Defeat( watson , akla tomljanovic )
Defeat( mara , venus williams )
Defeat( macfarlane , christina macfarlane )
Defeat( nadal , kyrie eleison )
Defeat( nick kyrgios , nadal )
Defeat( yanina , stosur )
Defeat( aliz cornet ni , ni )
Defeat( pippa middleton , middleton )
Defeat( verdasco , fernando verdasco )
Defeat( leander paes-radek stepanek , vasek )
Defeat( simon , gilles simon )
Defeat( to , safarova )
Defeat( klizan , wimble )
Defeat( v , jelena ostapenko )
Defeat( andy murray , scott )
Defeat( agut , roberto bautista agut )
Defeat( wawrinka , stan wawrinka )
Defeat( aliz cornet http://t.co/hbkwahzvz3 , http://t.co/hbkwahzvz3 )
Defeat( suki , cooper )
Defeat( serena williams , wilson )
Defeat( lucic-baroni , azarenka )
Defeat( lajovic , guillermo garcia-lopez )
Defeat( dmitrov , wawrinka )
Defeat( roger federer , raonic )
Defeat( federer , milos raonic )
Defeat( russell , michael russell )
Defeat( radwanska , casey dellacqua )
Defeat( williams , petra kv )
Defeat( safarova , republics petra kvitova )
Defeat( anett kontaveit , kanepi )
Defeat( radwanska , sabine lisicki )
Defeat( rafael nadal , krygios )
Defeat( przysiezny , hewitt )
Defeat( bouchard , justin bieber )
Defeat( nishikori , lopez )
Defeat( feder , roger feder )
Defeat( donegal man andy murray , murray )
Defeat( federer , murray )
Defeat( aliz cornet , cornet )
Defeat( steffi graf , to )
Defeat( alize , serena williams )
Defeat( estheraddley , bernard tomic estheraddley )
Defeat( boucha , eugenie boucha )
Defeat( shuai peng http://t.co/53lhfh2agf , http://t.co/53lhfh2agf )
Defeat( cox , chardy )
Defeat( peng , shuai peng )
Defeat( eugenie , angelique kerber )
Defeat( jana , jana cepelova )
Defeat( bartoli , lucic )
Defeat( sock , bryan )
Defeat( tara moore , a )
Defeat( federer , novak )
Defeat( hahahahahaha , sharapova )
Defeat( djokovic , tsonga )
Defeat( kyrgios , richard gasquet )
Defeat( murray , james ward )
Defeat( djokovic , martin cilic )
Defeat( lucie , lucie safarova )
Defeat( aliz cornet http://t.co/pkijhmskiy , http://t.co/pkijhmskiy )
Defeat( stan , federer )
Defeat( nestor , smitkov )
Defeat( grigor dimitrov , mattchernando )
Defeat( aliz cornet http://t.co/c5pht1dki2 , http://t.co/c5pht1dki2 )
Defeat( dolgopolov , dimitrov )
Defeat( becker , boris becker )
Defeat( stakhovsky , gulbis )
Defeat( navratilova , zina garrison )
Defeat( goran , pat rafter )
Defeat( gulbis , federer )
Defeat( maria kirilenko , kirilenko )
Defeat( mayer , leonardo mayer )
Defeat( gremelmayr , jerzy janowicz )
Defeat( muller , gilles muller )
Defeat( muller , jay z )
Defeat( cornet , frances alize cornet )
Defeat( grigor , and )
Defeat( misaki , misaki doi )
Defeat( moore , tara moore )
Defeat( radwanska , makarova )
Defeat( murray , u )
Defeat( #wimbledon , grigor dimitrov #wimbledon )
Defeat( sharapova , kvitova )
Defeat( vesely , jiri vesely )
Defeat( gulbis , stakhovsky )
Defeat( kudryavtseva , alla kudryavtseva )
Defeat( andy , rtnicholasarias tignor )
Defeat( #saville , luke #saville )
Defeat( golubev , novak djokovic )
Defeat( ferrer , kuznetsov )
Defeat( joachim johansson , nadal )
Defeat( kubot , lukasz kubot )
Defeat( riske , allison riske )
Defeat( rafael nadal , rafa )
Defeat( nadal , nadal http://t.co/btokxgdsxg )
Defeat( #rola , blaz #rola )
Defeat( gimelstob , mark knowles )
Defeat( kim , sharapova )
Defeat( wawrinka , rodger federer )
Defeat( hypechard , petra )
Defeat( a , federer )
Defeat( aliz cornet http://t.co/9b0ze5tv9a , http://t.co/9b0ze5tv9a )
Defeat( broady , johanna konta )
Defeat( muguruza , vandeweghe )
Defeat( kukushkin , mikhail kukushkin )
Defeat( hamilton , djokovic )
Defeat( halep , romanias simona halep )
Defeat( radek step , paes )
Defeat( thiem , luke saville )
Defeat( andy murray , grigor )
Defeat( rafa , rosol )
Defeat( djokovic , ifoundmoo federer )
Defeat( dimitrov , novak )
Defeat( raonic , novak djokovic #tennis )
Defeat( kvitova , lucie safarova )
Defeat( eugenie bouchard , bouchard )
Defeat( buchard , eugenie buchard )
Defeat( kyrgios , murray )
Defeat( su-wei , su-wei hsieh )
Defeat( torr-flor , mara teresa torr-flor )
Defeat( makarova , ekaterina makarova )
Defeat( johanna , naomi broady )
Defeat( kontaveit , anett kontaveit )
Defeat( serena , alize )
Defeat( taylor townsend , to )
Defeat( williams , williams )
Defeat( bryan , kveta peschke )
Defeat( djokovic , grigor dimitrov )
Defeat( wozniacki , naomi broady )
Defeat( sampras , philippoussis )
Defeat( br , bryan )
Defeat( sherlock , andy )
Defeat( safarova , polona hercog )
Defeat( and , kevin anderson )
Defeat( djokovic , jo-wilfried tsonga )
Defeat( casey dellacqua , a )
Defeat( thiem , dominic thiem )
Defeat( tsonga , murray )
Defeat( djoko , federer )
Defeat( babos , kristina mladenovic )
Defeat( djokovic , roger ferderer )
Defeat( dimitro , djokavic )
Defeat( and , david goffin )
Defeat( nick kyrgios , kyrgios )
Defeat( federer , dimitrov )
Defeat( radwanska , safarova )
Defeat( halep , simona halep )
Defeat( rafael , nadal )
Defeat( eugenie bouchard , dimitrov )
Defeat( stosur , sloane stephens )
Defeat( r , r fed )
Defeat( gary linekar , brown )
Defeat( becker , benjamin becker )
Defeat( joh , isner )
Defeat( and , nadal )
Defeat( jankovic , kanepi )
Defeat( aliz cornet http://t.co/hbzjp6m0fq , http://t.co/hbzjp6m0fq )
Defeat( federer , djoko )
Defeat( sampras , federer )
Defeat( bouchard , tiltel )
Defeat( garcia , varvara lepchenko )
Defeat( lisicki , nadal )
Defeat( federer , rodger federer )
Defeat( angelique kerber http://t.co/jgnbalgilw , http://t.co/jgnbalgilw )
Defeat( klizan , lukas rosol )
Defeat( rybarikova , magdalena rybarikova )
Defeat( kozlov , stefan kozlov )
Defeat( mayer , murray )
Defeat( duval , belinda bencic )
Defeat( makarova , safaraova )
Defeat( rosol , nadal )
Defeat( andy murry , murry )
Defeat( nadal , hilmy )
Defeat( dlouhy , alicja rosolska )
Defeat( federer , tommy robredo )
Defeat( andy mu , fognini )
Defeat( nadal , suarez )
Defeat( belinda bencic , bencic )
Defeat( radwanska , agnieszka radwanska )
Defeat( to , toby davis )
Defeat( #kvitova , eugenie http://t.co/8u7sbna9y9 )
Defeat( bob , mike bryan )
Defeat( djoker , djokovic )
Defeat( murray , grigor dimitrov )
Defeat( isner , john isner )
Defeat( rubin , stefan kozlov )
Defeat( tsurenko , lesia tsurenko )
Defeat( federer , rappler )
Defeat( williams , venus willi )
Defeat( tomic , bernard tomic )
Defeat( williams , sharapova )
Defeat( nadal , serena williams )
Defeat( aliz cornet http://t.co/0bwfga6klg , http://t.co/0bwfga6klg )
Defeat( o , andrey golubev )
Defeat( ferrer , andy murray )
Defeat( tsonga , dimitrov )
Defeat( raonic , rappler )
Defeat( will , william renshaw )
Defeat( novac , andy murray )
Defeat( fede , milos raonic )
Defeat( goffin , laura williamson )
Defeat( barbora zahlavoya strycova , wozniacki )
Defeat( rafa nadal , nadal )
Defeat( nadal , kukushkin )
Defeat( wimbledon , eugenie bouchard #wimbledon2014 )
Defeat( aliz cornet http://t.co/gxvohruccb , http://t.co/gxvohruccb )
Defeat( as , fernando verdasco )
Defeat( kyrgios , andy murray )
Defeat( virg , andrey golubev )
Defeat( safar , lucie safar )
Defeat( barbora zahlavoyastrycova http://t.co/1okxyderth , wozniacki )
Defeat( bouchard , angelique kerber )
Defeat( kuznetsov , alex kuznetsov )
Defeat( williams , rafael nadal )
Defeat( grigor , andy murray )
Defeat( sampras , shanensucks federer )
Defeat( williams , petra kvitova )
Defeat( nick , gasquet )
Defeat( samantha , samantha murray )
Defeat( wawrinka , federer )
Defeat( robert , stephane robert )
Defeat( alexandra , alexandra cadantu )
Defeat( djokovic , sabine lisicki )
Defeat( agut , andy murray )
Defeat( kyrgios , robert )
Defeat( torro-flor , virginia wades )
Defeat( roger federer , raon )
Defeat( sa , lucie sa )
Defeat( muller , sky bet )
Defeat( sports-tennis , venus william )
Defeat( murray , brittish )
